sep=;
Test Index;Monster Tier;Party config;Party Strength;Max HP lost;HP lost;Ranger killed;Cleric killed;Knight killed;Ranger attack;Ranger HP;Ranger Max HP lost;Ranger HP lost;Cleric attack;Cleric HP;Cleric Max HP lost;Cleric HP lost;Knight attack;Knight HP;Knight Max HP lost;Knight HP lost;Minion Count;Brute Count;Brute elite Count;Brute boss Count;Leader Count;Leader elite Count;Leader boss Count;Lurker Count;Lurker elite Count;Lurker boss Count;Sniper Count;Sniper elite  Count;Sniper boss Count
6223;3;Cleric Powerups only 2;6648;1.305556;2.833333;1;0;0;30;47;1;1;34;72;0.3055556;1;15;186;0;0.8333333;4;2;0;0;0;1;0;1;0;0;0;0;0
6224;3;Knight Powerups only 2;34914;1.818182;2.289963;1;0;0;30;12;1;1;10;66;0.8181818;1;63;538;0;0.2899628;0;0;0;0;0;1;0;0;0;0;2;1;0
6225;3;Balanced provider tier 2;14044;2.54054;3;1;1;0;54;44;1;1;18;11;1;1;31;370;0.5405405;1;0;1;0;0;0;0;0;0;0;1;1;0;0
6226;3;Random provider tier 2;9074;3;3;1;1;1;54;130;1;1;31;50;1;1;18;28;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0
6227;3;Ranger Powerups only 3;22342;3;3;1;1;1;138;129;1;1;10;82;1;1;15;248;1;1;4;1;0;0;0;0;0;0;0;1;0;0;0
6228;3;Cleric Powerups only 3;7828;2.650486;3;1;0;1;30;49;1;1;46;103;0.6504855;1;15;108;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0
6229;3;Knight Powerups only 3;24029;1;1.283401;1;0;0;30;43;1;1;10;125;0;0;87;247;0;0.2834008;0;0;0;0;0;1;0;0;2;0;0;0;0
6230;3;Balanced provider tier 3;23480;1;1.816327;1;0;0;66;20;1;1;22;245;0;0.8163266;39;430;0;0;4;0;0;0;0;0;1;0;0;0;1;0;0
6231;3;Random provider tier 3;7033;1.454545;2.357143;1;0;0;90;48;1;1;31;55;0.4545455;1;18;56;0;0.3571429;0;0;1;0;0;0;1;0;0;0;0;0;0
6232;3;Ranger Powerups only 4;52220;2;2.293103;0;1;1;174;290;0;0.2931035;10;68;1;1;15;72;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1
6233;3;Cleric Powerups only 4;9197;3;3;1;1;1;30;34;1;1;58;134;1;1;15;27;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0
6234;3;Knight Powerups only 4;48188;1;1.91422;1;0;0;30;18;1;1;10;125;0;0.608;111;418;0;0.3062201;0;4;0;0;0;0;0;0;0;0;2;0;0
6235;3;Balanced provider tier 4;36394;0.2428571;1;0;0;0;78;130;0;0;26;124;0;0;47;490;0.2428571;1;0;0;0;1;0;0;0;0;0;0;0;1;0
6236;3;Random provider tier 4;28407;1.052632;2.781759;1;0;0;42;53;1;1;63;307;0;0.781759;30;228;0.05263158;1;0;0;1;1;0;0;0;0;0;0;0;0;0
6237;3;No powerups;3845;3;3;1;1;1;30;50;1;1;10;68;1;1;15;111;1;1;8;1;0;0;0;0;0;0;1;0;1;0;0
6238;3;Ranger Powerups only 1;9475;1;1;1;0;0;66;110;1;1;10;94;0;0;15;85;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
6239;3;Cleric Powerups only 1;3962;3;3;1;1;1;30;13;1;1;22;56;1;1;15;156;1;1;0;0;0;1;0;0;0;0;0;0;2;0;0
6240;3;Knight Powerups only 1;8227;1.978192;3;1;0;0;30;20;1;1;10;88;0.5909091;1;39;173;0.3872832;1;0;0;1;0;0;1;0;1;0;0;1;0;0
6241;3;Balanced provider tier 1;8450;3;3;1;1;1;42;52;1;1;14;73;1;1;23;228;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0
6242;3;Random provider tier 1;12097;3;3;1;1;1;42;70;1;1;31;287;1;1;10;26;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0
6243;3;Ranger Powerups only 2;13358;1.470588;2;0;0;1;102;119;0.4705882;1;10;38;0;0;15;56;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0
6244;3;Cleric Powerups only 2;12954;1;2.293008;1;0;0;30;28;1;1;34;246;0;0.8130081;15;250;0;0.48;0;0;1;0;0;0;1;0;0;0;0;0;0
6245;3;Knight Powerups only 2;40500;1;1.67377;0;1;0;30;50;0;0;10;57;1;1;63;610;0;0.6737705;4;1;0;0;0;0;0;0;0;0;0;0;1
6246;3;Balanced provider tier 2;17848;0.1705882;1;0;0;0;54;67;0;0;18;205;0;0;31;340;0.1705882;1;0;1;0;0;0;0;0;1;1;0;0;1;0
6247;3;Random provider tier 2;8523;1;1.987654;1;0;0;42;52;1;1;31;147;0;0;22;81;0;0.9876543;0;0;0;0;0;0;1;2;0;0;0;0;0
6248;3;Ranger Powerups only 3;27844;0;0.2698907;0;0;0;138;178;0;0.1685393;10;106;0;0;15;148;0;0.1013514;0;1;0;0;0;1;0;1;1;0;0;0;0
6249;3;Cleric Powerups only 3;6772;1.058824;2.4;0;1;0;30;50;0;0.4;46;37;1;1;15;238;0.05882353;1;0;2;1;0;0;0;0;1;0;0;1;0;0
6250;3;Knight Powerups only 3;19103;1;1.706956;1;0;0;30;28;1;1;10;95;0;0.6315789;87;199;0;0.07537688;0;1;0;0;0;0;1;0;0;0;1;0;0
6251;3;Balanced provider tier 3;17231;1.374429;2;1;0;0;66;110;1;1;22;65;0;0;39;219;0.3744292;1;0;0;0;0;0;0;0;2;0;0;0;0;1
6252;3;Random provider tier 3;17631;1;1.912492;1;0;0;66;59;1;1;47;159;0;0.2515723;18;348;0;0.6609195;0;1;0;0;0;0;0;0;0;1;1;0;0
6253;3;Ranger Powerups only 4;14621;0.2318841;0.5113872;0;0;0;174;69;0.2318841;0.2318841;10;20;0;0;15;161;0;0.2795031;0;1;1;0;0;1;0;1;0;0;0;0;0
6254;3;Cleric Powerups only 4;6191;2;2;1;0;1;30;9;1;1;58;47;0;0;15;213;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1
6255;3;Knight Powerups only 4;9030;2;2.833333;1;1;0;30;50;1;1;10;87;1;1;111;60;0;0.8333333;4;1;0;0;0;0;0;0;0;1;0;0;0
6256;3;Balanced provider tier 4;25047;1;1.631579;0;0;1;78;105;0;0;26;285;0;0.6315789;47;201;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0
6257;3;Random provider tier 4;26948;1;2.77564;1;0;0;78;20;1;1;55;370;0;0.9459459;22;229;0;0.8296943;0;1;1;0;0;0;0;0;1;0;1;0;0
6258;3;No powerups;4730;3;3;1;1;1;30;14;1;1;10;56;1;1;15;250;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0
6259;3;Ranger Powerups only 1;10770;3;3;1;1;1;66;90;1;1;10;108;1;1;15;250;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1
6260;3;Cleric Powerups only 1;10640;1.2;2.244898;1;0;0;30;50;1;1;22;245;0;0.244898;15;250;0.2;1;0;0;0;1;0;0;0;1;0;0;1;0;0
6261;3;Knight Powerups only 1;13774;3;3;1;1;1;30;33;1;1;10;46;1;1;39;316;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1
6262;3;Balanced provider tier 1;5996;3;3;1;1;1;42;70;1;1;14;31;1;1;23;114;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0
6263;3;Random provider tier 1;11122;1.118421;2;0;0;1;30;50;0;0;39;228;0.1184211;1;10;73;1;1;4;1;2;0;0;0;0;0;0;0;0;0;0
6264;3;Ranger Powerups only 2;11358;3;3;1;1;1;102;94;1;1;10;57;1;1;15;80;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0
6265;3;Cleric Powerups only 2;16895;1;2.084323;1;0;0;30;37;1;1;34;365;0;0.3287671;15;225;0;0.7555556;4;1;0;0;0;0;1;0;0;0;0;0;0
6266;3;Knight Powerups only 2;33346;2;2.942231;1;1;0;30;32;1;1;10;76;1;1;63;502;0;0.9422311;4;0;0;0;0;0;0;0;0;0;1;0;1
6267;3;Balanced provider tier 2;6111;2;2.34188;1;1;0;54;22;1;1;18;72;1;1;31;117;0;0.3418804;0;0;0;0;0;0;1;0;1;0;0;0;0
6268;3;Random provider tier 2;10089;2.566503;3;1;1;0;78;50;1;1;15;169;1;1;18;203;0.5665025;1;0;0;0;0;0;1;0;0;1;0;0;1;0
6269;3;Ranger Powerups only 3;35135;0;0.3137732;0;0;0;138;230;0;0.173913;10;125;0;0;15;143;0;0.1398601;4;1;0;0;0;0;1;0;0;0;0;0;0
6270;3;Cleric Powerups only 3;17307;1;2.874179;1;0;0;30;23;1;1;46;282;0;0.8865248;15;243;0;0.9876543;0;0;1;0;0;1;0;0;1;0;0;0;0
6271;3;Knight Powerups only 3;22413;2;2.669456;1;1;0;30;50;1;1;10;12;1;1;87;239;0;0.6694561;0;1;0;0;0;1;0;0;0;0;1;1;0
6272;3;Balanced provider tier 3;9519;1.944444;2.280374;1;0;0;66;57;1;1;22;72;0.9444444;1;39;107;0;0.2803738;0;0;1;0;0;1;0;1;0;0;1;0;0
6273;3;Random provider tier 3;21804;1;1.326087;1;0;0;54;63;1;1;47;370;0;0;22;46;0;0.326087;0;1;0;0;0;0;1;1;0;0;0;0;0
6274;3;Ranger Powerups only 4;13868;3;3;1;1;1;174;67;1;1;10;125;1;1;15;64;1;1;4;1;0;0;0;1;0;0;0;0;0;1;0
6275;3;Cleric Powerups only 4;20402;0.1136364;1.669145;0;0;0;30;50;0;0;58;269;0;0.669145;15;220;0.1136364;1;0;0;1;1;0;0;0;0;0;0;0;0;0
6276;3;Knight Powerups only 4;68708;1;1.033445;1;0;0;30;40;1;1;10;113;0;0;111;598;0;0.03344481;0;0;1;0;0;0;1;0;0;0;0;0;0
6277;3;Balanced provider tier 4;27190;2.4;3;1;1;0;78;41;1;1;26;37;1;1;47;490;0.4;1;0;0;0;1;0;0;0;0;0;0;0;1;0
6278;3;Random provider tier 4;19277;1;1.26857;1;0;0;90;7;1;1;31;347;0;0.2305475;30;263;0;0.03802281;4;0;0;0;0;0;1;1;0;0;0;0;0
6279;3;No powerups;4880;3;3;1;1;1;30;12;1;1;10;77;1;1;15;250;1;1;4;0;0;0;0;0;1;0;0;0;1;0;0
6280;3;Ranger Powerups only 1;5884;2;2.304348;1;1;0;66;34;1;1;10;88;1;1;15;184;0;0.3043478;0;1;0;0;0;0;0;1;2;0;0;0;0
6281;3;Cleric Powerups only 1;4077;3;3;1;1;1;30;28;1;1;22;126;1;1;15;31;1;1;4;2;0;0;0;0;0;0;1;0;1;0;0
6282;3;Knight Powerups only 1;16614;0;1.103627;0;0;0;30;50;0;1;10;6;0;0;39;386;0;0.1036269;8;0;0;0;0;0;1;0;0;0;0;0;0
6283;3;Balanced provider tier 1;8676;3;3;1;1;1;42;70;1;1;14;22;1;1;23;236;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0
6284;3;Random provider tier 1;10339;3;3;1;1;1;42;110;1;1;23;203;1;1;14;75;1;1;8;0;1;0;0;0;0;0;1;0;0;0;0
6285;3;Ranger Powerups only 2;18275;3;3;1;1;1;102;170;1;1;10;53;1;1;15;27;1;1;0;0;0;1;0;0;0;0;0;0;2;0;0
6286;3;Cleric Powerups only 2;16166;1;1.910222;1;0;0;30;43;1;1;34;359;0;0.3203343;15;178;0;0.5898876;0;0;0;0;0;0;1;0;0;0;0;1;0
6287;3;Knight Powerups only 2;31542;1;1.344828;1;0;0;30;48;1;1;10;87;0;0;63;464;0;0.3448276;0;0;1;0;0;1;0;0;0;0;0;1;0
6288;3;Balanced provider tier 2;11526;0.6666667;1;0;0;0;54;90;0.6666667;1;18;205;0;0;31;96;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0
6289;3;Random provider tier 2;10935;1.025641;2.97561;1;0;0;54;67;1;1;31;117;0.02564103;1;18;205;0;0.9756098;0;0;1;0;0;1;0;1;0;0;1;0;0
6290;3;Ranger Powerups only 3;21422;0;0.2260504;0;0;0;138;119;0;0.1260504;10;125;0;0;15;250;0;0.1;4;1;0;0;0;0;1;0;0;0;0;0;0
6291;3;Cleric Powerups only 3;24185;2;2.329897;1;0;1;30;50;1;1;46;485;0;0.3298969;15;25;1;1;8;0;0;0;0;0;1;0;0;0;0;0;0
6292;3;Knight Powerups only 3;20366;1.362385;2.32;1;0;0;30;5;1;1;10;125;0;0.32;87;218;0.3623853;1;0;0;0;0;0;1;0;0;0;0;0;2;0
6293;3;Balanced provider tier 3;16727;0.2621723;1.355102;0;0;0;66;14;0;0;22;245;0;0.355102;39;267;0.2621723;1;4;1;1;0;0;0;0;0;0;0;0;1;0
6294;3;Random provider tier 3;13670;3;3;1;1;1;78;110;1;1;55;80;1;1;10;69;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0
6295;3;Ranger Powerups only 4;23023;1.242938;2.693182;1;0;0;174;112;1;1;10;88;0;0.6931818;15;177;0.2429378;1;0;0;0;0;0;1;0;0;0;0;0;0;1
6296;3;Cleric Powerups only 4;29350;0;0.6701031;0;0;0;30;21;0;0;58;445;0;0;15;194;0;0.6701031;8;0;0;0;0;0;1;0;0;0;0;0;0
6297;3;Knight Powerups only 4;55169;1;1.17119;1;0;0;30;25;1;1;10;125;0;0;111;479;0;0.17119;0;0;0;0;0;0;1;0;0;0;0;1;0
6298;3;Balanced provider tier 4;31376;0;0.6556122;0;0;0;78;72;0;0.625;26;105;0;0;47;490;0;0.03061225;0;0;1;0;0;0;1;0;0;0;0;0;0
6299;3;Random provider tier 4;22681;0;1.336962;0;0;0;90;80;0;0;31;361;0;0.5817174;30;143;0;0.7552447;4;1;2;0;0;0;0;0;0;0;0;0;0
6300;4;No powerups;5420;3;3;1;1;1;30;27;1;1;10;86;1;1;15;250;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0
6301;4;Ranger Powerups only 1;5882;3;3;1;1;1;66;42;1;1;10;125;1;1;15;124;1;1;4;0;0;1;0;0;0;1;1;0;0;0;0
6302;4;Cleric Powerups only 1;7490;3;3;1;1;1;30;4;1;1;22;245;1;1;15;132;1;1;4;1;0;0;0;0;1;1;0;0;1;0;0
6303;4;Knight Powerups only 1;18880;3;3;1;1;1;30;50;1;1;10;61;1;1;39;430;1;1;0;1;0;0;0;0;0;0;1;0;1;0;1
6304;4;Balanced provider tier 1;12380;3;3;1;1;1;42;70;1;1;14;165;1;1;23;310;1;1;4;0;0;0;0;0;1;1;0;0;0;1;0
6305;4;Random provider tier 1;5422;3;3;1;1;1;30;27;1;1;39;88;1;1;10;118;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
6306;4;Ranger Powerups only 2;18034;3;3;1;1;1;102;152;1;1;10;121;1;1;15;88;1;1;4;0;0;0;0;0;1;1;0;0;0;1;0
6307;4;Cleric Powerups only 2;14948;3;3;1;1;1;30;31;1;1;34;302;1;1;15;250;1;1;0;1;0;0;0;0;0;0;0;1;1;1;0
6308;4;Knight Powerups only 2;11066;1.133333;2.56;0;0;0;30;50;0.8;1;10;125;0;0.56;63;132;0.3333333;1;12;2;0;0;0;0;0;1;1;0;0;0;0
6309;4;Balanced provider tier 2;12874;3;3;1;1;1;54;5;1;1;18;63;1;1;31;370;1;1;0;0;1;0;0;0;0;2;0;0;0;0;1
6310;4;Random provider tier 2;9233;3;3;1;1;1;54;8;1;1;23;353;1;1;22;31;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
6311;4;Ranger Powerups only 3;8700;3;3;1;1;1;138;35;1;1;10;96;1;1;15;194;1;1;4;0;0;0;0;0;0;0;0;0;1;3;0
6312;4;Cleric Powerups only 3;19456;1.758535;3;1;0;0;30;29;1;1;46;376;0.5957447;1;15;86;0.1627907;1;0;1;0;0;0;0;0;2;2;0;1;0;0
6313;4;Knight Powerups only 3;62999;2;2.446304;1;1;0;30;18;1;1;10;8;1;1;87;717;0;0.4463041;4;0;1;0;0;0;0;2;1;0;1;0;0
6314;4;Balanced provider tier 3;14864;3;3;1;1;1;66;49;1;1;22;245;1;1;39;160;1;1;4;0;0;1;0;0;0;0;1;0;1;0;0
6315;4;Random provider tier 3;15952;1.923077;2.369231;0;1;0;78;26;0.9230769;1;23;238;1;1;26;325;0;0.3692308;0;1;0;1;0;0;0;1;1;0;0;0;0
6316;4;Ranger Powerups only 4;37837;2.658654;3;0;1;1;174;208;0.6586539;1;10;52;1;1;15;75;1;1;4;1;1;0;0;1;0;0;0;0;0;1;0
6317;4;Cleric Powerups only 4;39620;2.028099;3;1;0;1;30;26;1;1;58;605;0.02809917;1;15;250;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1
6318;4;Knight Powerups only 4;108890;2;2.701031;1;1;0;30;34;1;1;10;20;1;1;111;970;0;0.7010309;0;0;0;1;0;1;0;1;0;0;1;0;0
6319;4;Balanced provider tier 4;23043;1;2.494638;1;0;0;78;44;1;1;26;80;0;0.5;47;373;0;0.9946381;0;0;0;0;0;1;0;0;1;0;0;0;1
6320;4;Random provider tier 4;21963;1.242938;2.37037;1;0;0;66;98;1;1;39;243;0;0.3703704;34;177;0.2429378;1;0;0;1;0;0;1;0;1;1;0;1;0;0
6321;4;No powerups;4720;3;3;1;1;1;30;11;1;1;10;64;1;1;15;250;1;1;4;2;0;0;0;0;0;1;0;1;0;0;0
6322;4;Ranger Powerups only 1;9010;3;3;1;1;1;66;110;1;1;10;85;1;1;15;60;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
6323;4;Cleric Powerups only 1;8450;3;3;1;1;1;30;48;1;1;22;245;1;1;15;108;1;1;4;1;0;0;0;0;0;1;0;0;1;0;1
6324;4;Knight Powerups only 1;16732;3;3;1;1;1;30;8;1;1;10;97;1;1;39;398;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1
6325;4;Balanced provider tier 1;8166;3;3;1;1;1;42;42;1;1;14;40;1;1;23;254;1;1;8;0;0;0;0;0;0;0;1;1;0;0;0
6326;4;Random provider tier 1;9680;3;3;1;1;1;30;46;1;1;15;370;1;1;22;125;1;1;0;2;0;0;0;0;0;0;0;1;0;1;0
6327;4;Ranger Powerups only 2;21941;3;3;1;1;1;102;168;1;1;10;125;1;1;15;237;1;1;0;1;0;0;0;0;0;0;1;0;1;0;1
6328;4;Cleric Powerups only 2;8262;3;3;1;1;1;30;33;1;1;34;168;1;1;15;104;1;1;8;1;0;0;0;0;1;0;0;0;1;0;0
6329;4;Knight Powerups only 2;32612;2.589286;3;1;1;0;30;24;1;1;10;14;1;1;63;504;0.5892857;1;0;0;0;1;0;0;0;0;0;0;0;0;1
6330;4;Balanced provider tier 2;11928;3;3;1;1;1;54;76;1;1;18;135;1;1;31;174;1;1;0;0;0;1;0;0;0;0;0;0;0;2;0
6331;4;Random provider tier 2;11792;3;3;1;1;1;42;13;1;1;47;236;1;1;14;11;1;1;4;0;0;0;0;0;0;0;1;0;1;0;1
6332;4;Ranger Powerups only 3;18918;3;3;1;1;1;138;121;1;1;10;57;1;1;15;110;1;1;0;1;0;0;0;0;0;0;0;0;3;2;0
6333;4;Cleric Powerups only 3;14024;3;3;1;1;1;30;48;1;1;46;254;1;1;15;60;1;1;4;0;0;0;0;0;1;1;0;0;0;1;0
6334;4;Knight Powerups only 3;31811;3;3;1;1;1;30;4;1;1;10;11;1;1;87;363;1;1;0;1;0;1;0;0;0;1;0;0;2;0;0
6335;4;Balanced provider tier 3;15380;2.003731;3;1;1;0;66;50;1;1;22;74;1;1;39;268;0.003731343;1;0;2;0;0;0;0;1;0;0;0;0;1;0
6336;4;Random provider tier 3;18618;0.1073171;1.606977;0;0;0;126;53;0;0;23;430;0;0.6069767;10;205;0.1073171;1;8;1;0;1;0;0;0;1;0;0;0;0;0
6337;4;Ranger Powerups only 4;24404;2.904;3;1;0;1;174;121;1;1;10;125;0.904;1;15;140;1;1;4;2;1;0;0;0;0;1;0;0;0;1;0
6338;4;Cleric Powerups only 4;12244;3;3;1;1;1;30;4;1;1;58;163;1;1;15;178;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1
6339;4;Knight Powerups only 4;95282;0;1.308195;0;0;0;30;34;0;0;10;80;0;0.75;111;842;0;0.5581948;0;2;1;1;0;0;0;0;0;0;0;0;0
6340;4;Balanced provider tier 4;24746;3;3;1;1;1;78;7;1;1;26;45;1;1;47;490;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1
6341;4;Random provider tier 4;14383;3;3;1;1;1;54;15;1;1;47;113;1;1;34;243;1;1;4;0;0;0;0;0;0;1;1;1;0;0;0
6342;4;No powerups;5375;3;3;1;1;1;30;48;1;1;10;125;1;1;15;179;1;1;4;0;0;0;0;0;1;1;0;0;0;1;0
6343;4;Ranger Powerups only 1;9365;3;3;1;1;1;66;110;1;1;10;125;1;1;15;57;1;1;8;0;0;0;0;0;0;0;0;1;0;1;0
6344;4;Cleric Powerups only 1;8708;3;3;1;1;1;30;45;1;1;22;164;1;1;15;250;1;1;4;0;0;0;0;0;0;3;1;0;2;0;0
6345;4;Knight Powerups only 1;11447;3;3;1;1;1;30;16;1;1;10;32;1;1;39;273;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0
6346;4;Balanced provider tier 1;9398;3;3;1;1;1;42;19;1;1;14;105;1;1;23;310;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0
6347;4;Random provider tier 1;6026;3;3;1;1;1;42;47;1;1;23;122;1;1;14;89;1;1;0;0;0;1;0;0;0;2;1;0;0;0;0
6348;4;Ranger Powerups only 2;14768;3;3;1;1;1;102;134;1;1;10;26;1;1;15;56;1;1;0;0;0;0;0;0;0;0;0;0;0;2;1
6349;4;Cleric Powerups only 2;7596;3;3;1;1;1;30;50;1;1;34;69;1;1;15;250;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0
6350;4;Knight Powerups only 2;40340;2.385246;3;1;1;0;30;22;1;1;10;125;1;1;63;610;0.3852459;1;4;1;0;0;0;1;0;0;0;1;0;0;0
6351;4;Balanced provider tier 2;15193;1.829875;2;0;1;0;54;90;0;0;18;159;1;1;31;241;0.8298755;1;0;0;0;0;0;0;0;0;0;0;0;0;2
6352;4;Random provider tier 2;13228;2.267123;3;1;0;1;54;9;1;1;31;292;0.2671233;1;18;205;1;1;4;2;1;0;0;0;0;0;0;0;1;1;0
6353;4;Ranger Powerups only 3;22332;1.248;2.746269;0;1;0;138;134;0;0.7462686;10;9;1;1;15;250;0.248;1;0;3;1;0;0;0;0;1;0;0;2;0;0
6354;4;Cleric Powerups only 3;25410;1.724286;3;0;0;0;30;33;0.5151515;1;46;480;0.9270833;1;15;156;0.2820513;1;0;0;0;0;0;0;0;0;1;0;0;1;1
6355;4;Knight Powerups only 3;31989;2.789625;3;1;1;0;30;50;1;1;10;30;1;1;87;347;0.7896253;1;0;0;0;0;0;1;0;0;0;0;0;1;1
6356;4;Balanced provider tier 3;22094;1;2.729984;1;0;0;66;37;1;1;22;131;0;0.9160305;39;430;0;0.8139535;0;0;1;0;0;0;0;1;0;1;1;0;0
6357;4;Random provider tier 3;8267;3;3;1;1;1;54;59;1;1;47;51;1;1;22;122;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0
6358;4;Ranger Powerups only 4;54540;0.5172414;1.356;0;0;0;174;290;0.5172414;1;10;33;0;0;15;250;0;0.356;0;0;1;0;0;1;0;2;0;0;0;1;0
6359;4;Cleric Powerups only 4;36365;1.793388;2;1;0;0;30;23;1;1;58;605;0.7933884;1;15;39;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
6360;4;Knight Powerups only 4;109940;2;2.180412;1;1;0;30;50;1;1;10;77;1;1;111;970;0;0.1804124;0;0;0;0;0;1;0;0;0;0;0;1;1
6361;4;Balanced provider tier 4;19577;2;2.42671;1;1;0;78;55;1;1;26;33;1;1;47;307;0;0.4267101;0;2;1;0;0;0;0;1;0;0;1;1;0
6362;4;Random provider tier 4;11429;2;2.909091;0;1;1;138;33;0;0.9090909;31;75;1;1;14;325;1;1;4;1;0;0;0;0;0;2;0;0;0;0;1
6363;4;No powerups;5300;3;3;1;1;1;30;16;1;1;10;125;1;1;15;238;1;1;4;0;1;0;0;0;1;1;0;0;0;0;0
6364;4;Ranger Powerups only 1;6829;3;3;1;1;1;66;39;1;1;10;121;1;1;15;203;1;1;0;0;0;0;0;1;0;2;0;1;0;0;0
6365;4;Cleric Powerups only 1;5318;3;3;1;1;1;30;20;1;1;22;44;1;1;15;250;1;1;0;0;1;0;0;1;0;1;1;0;1;0;0
6366;4;Knight Powerups only 1;15761;3;3;1;1;1;30;4;1;1;10;125;1;1;39;369;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0
6367;4;Balanced provider tier 1;7684;3;3;1;1;1;42;48;1;1;14;96;1;1;23;188;1;1;0;2;1;0;0;0;0;0;0;0;0;0;1
6368;4;Random provider tier 1;5833;3;3;1;1;1;42;52;1;1;23;113;1;1;14;75;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0
6369;4;Ranger Powerups only 2;11544;3;3;1;1;1;102;67;1;1;10;96;1;1;15;250;1;1;0;0;0;0;0;0;0;0;2;1;0;0;0
6370;4;Cleric Powerups only 2;6155;3;3;1;1;1;30;11;1;1;34;80;1;1;15;207;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0
6371;4;Knight Powerups only 2;6850;3;3;1;1;1;30;45;1;1;10;46;1;1;63;80;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0
6372;4;Balanced provider tier 2;12880;3;3;1;1;1;54;68;1;1;18;205;1;1;31;178;1;1;4;1;0;1;0;1;0;0;0;0;0;0;0
6373;4;Random provider tier 2;8694;3;3;1;1;1;78;11;1;1;15;400;1;1;18;102;1;1;8;1;0;0;0;0;1;1;0;0;0;0;0
6374;4;Ranger Powerups only 3;17612;3;3;1;1;1;138;94;1;1;10;89;1;1;15;250;1;1;0;2;1;0;0;0;0;0;0;0;2;1;0
6375;4;Cleric Powerups only 3;23345;2;2.370732;1;0;1;30;50;1;1;46;410;0;0.3707317;15;199;1;1;0;2;0;0;0;0;1;0;0;0;0;1;0
6376;4;Knight Powerups only 3;71480;1.52;2.417722;1;0;0;30;50;1;1;10;125;0.52;1;87;790;0;0.4177215;8;0;0;0;0;0;0;0;1;1;0;0;0
6377;4;Balanced provider tier 3;20260;1.639344;2;0;0;1;66;55;0;0;22;61;0.6393443;1;39;392;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0
6378;4;Random provider tier 3;19345;3;3;1;1;1;78;72;1;1;31;269;1;1;22;245;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0
6379;4;Ranger Powerups only 4;39258;1.454345;2;0;0;0;174;202;0.509901;1;10;36;0.9444444;1;15;250;0;0;8;0;0;0;0;0;1;0;0;0;0;1;0
6380;4;Cleric Powerups only 4;37385;1.879699;2.92562;1;0;0;30;10;1;1;58;605;0;0.9256198;15;133;0.8796992;1;0;0;1;0;0;1;0;0;1;0;2;0;0
6381;4;Knight Powerups only 4;108580;2;2.185567;1;1;0;30;16;1;1;10;43;1;1;111;970;0;0.185567;0;1;0;0;0;0;0;0;0;1;1;1;0
6382;4;Balanced provider tier 4;20949;0;0.6;0;0;0;78;68;0;0;26;195;0;0;47;225;0;0.6;8;0;0;0;0;0;1;2;0;0;0;0;0
6383;4;Random provider tier 4;38438;1;2.184615;1;0;0;54;70;1;1;63;416;0;0.3846154;26;325;0;0.8;0;0;0;1;0;0;0;0;0;1;0;0;0
6384;4;No powerups;2315;3;3;1;1;1;30;7;1;1;10;125;1;1;15;57;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0
6385;4;Ranger Powerups only 1;9462;3;3;1;1;1;66;77;1;1;10;63;1;1;15;250;1;1;0;1;0;1;0;0;0;2;0;0;1;0;0
